Order_ID,Expected_Delivery_Date,Actual_Delivery_Date,Delay_Days,Delivery_Status
ORD02932,2024-06-06,2024-06-04,-2.0,On-Time
ORD02933,2024-04-22,2024-04-21,-1.0,On-Time
ORD02934,2024-04-12,2024-04-08,-4.0,On-Time
ORD02935,2024-02-05,2024-02-05,0.0,On-Time
ORD02936,2024-04-20,2024-04-19,-1.0,On-Time
ORD02937,2024-05-19,2024-05-17,-2.0,On-Time
ORD02938,2024-04-04,2024-03-31,-4.0,On-Time
ORD02939,2024-01-22,2024-01-20,-2.0,On-Time
ORD02940,2024-02-08,2024-02-05,-3.0,On-Time
ORD02941,2024-02-01,2024-02-02,1.0,Late
ORD02942,2024-02-07,2024-02-02,-5.0,On-Time
ORD02943,2024-03-11,2024-03-08,-3.0,On-Time
ORD02944,2024-04-13,2024-04-12,-1.0,On-Time
ORD02945,2024-01-20,2024-01-22,2.0,Late
ORD02946,2024-04-22,2024-04-20,-2.0,On-Time
ORD02947,2024-03-16,2024-03-14,-2.0,On-Time
ORD02948,2024-03-14,2024-03-12,-2.0,On-Time
ORD02949,2024-03-24,2024-03-21,-3.0,On-Time
ORD02950,2024-02-19,2024-02-17,-2.0,On-Time
ORD02951,2024-02-28,2024-02-27,-1.0,On-Time
ORD02952,2024-02-20,2024-02-20,0.0,On-Time
ORD02953,2024-01-12,2024-01-10,-2.0,On-Time
ORD02954,2024-01-09,2024-01-07,-2.0,On-Time
ORD02955,2024-03-09,2024-03-07,-2.0,On-Time
ORD02956,2024-01-19,2024-01-15,-4.0,On-Time
ORD02957,2024-01-31,2024-02-01,1.0,Late
ORD02958,2024-04-10,2024-04-12,2.0,Late
ORD02959,2024-03-31,2024-03-29,,On-Time
ORD02960,2024-02-17,2024-02-17,0.0,On-Time
ORD02961,2024-01-15,2024-01-18,3.0,Late
ORD02962,2024-05-25,2024-05-26,1.0,Late
ORD02963,2024-02-16,2024-02-16,0.0,On-Time
ORD02964,2024-03-05,2024-03-01,-4.0,On-Time
ORD02965,2024-01-19,2024-01-22,3.0,Late
ORD02966,2024-04-30,2024-05-01,1.0,Late
ORD02967,2024-04-24,2024-04-23,-1.0,On-Time
ORD02968,2024-02-07,2024-02-03,-4.0,On-Time
ORD02969,2024-03-06,2024-03-01,-5.0,On-Time
ORD02970,2024-02-27,2024-02-25,-2.0,On-Time
ORD02971,2024-02-05,2024-02-08,3.0,Late
ORD02972,2024-05-06,2024-05-05,-1.0,On-Time
ORD02973,2024-03-05,2024-03-02,-3.0,On-Time
ORD02974,2024-02-24,2024-02-21,-3.0,On-Time
ORD02975,2024-04-28,2024-04-24,-4.0,On-Time
ORD02976,2024-05-12,2024-05-07,-5.0,On-Time
ORD02977,2024-02-08,2024-02-04,-4.0,On-Time
ORD02978,2024-04-13,2024-04-14,1.0,Late
ORD02979,2024-01-22,2024-01-17,-5.0,On-Time
ORD02980,2024-03-08,2024-03-09,1.0,Late
ORD02981,2024-06-04,2024-06-06,2.0,Late
ORD02982,2024-05-29,2024-05-25,-4.0,On-Time
ORD02983,2024-03-06,2024-03-04,-2.0,On-Time
ORD02984,2024-02-08,2024-02-07,-1.0,On-Time
ORD02985,2024-05-10,2024-05-08,-2.0,On-Time
ORD02986,2024-03-01,2024-02-28,-2.0,On-Time
ORD02987,2024-05-18,2024-05-19,1.0,Late
ORD02988,2024-05-09,2024-05-08,-1.0,On-Time
ORD02989,2024-03-28,2024-03-24,-4.0,On-Time
ORD02990,2024-03-18,2024-03-13,-5.0,On-Time
ORD02991,2024-01-08,2024-01-05,,On-Time
ORD02992,2024-03-25,2024-03-23,-2.0,On-Time
ORD02993,2024-02-24,2024-02-21,-3.0,On-Time
ORD02994,2024-02-06,2024-02-05,-1.0,On-Time
ORD02995,2024-04-08,2024-04-10,,Late
ORD02996,2024-03-07,2024-03-09,2.0,Late
ORD02997,2024-01-16,2024-01-11,-5.0,On-Time
ORD02998,2024-03-31,2024-03-30,-1.0,On-Time
ORD02999,2024-02-07,2024-02-05,-2.0,On-Time
ORD03000,2024-02-13,2024-02-10,-3.0,On-Time
ORD03001,2024-04-16,2024-04-18,2.0,Late
ORD03002,2024-03-01,2024-02-29,-1.0,On-Time
ORD03003,2024-03-30,2024-03-28,-2.0,On-Time
ORD03004,2024-03-31,2024-03-29,-2.0,On-Time
ORD03005,2024-01-10,2024-01-12,2.0,Late
ORD03006,2024-03-30,2024-03-27,-3.0,On-Time
ORD03007,2024-01-11,2024-01-13,,Late
ORD03008,2024-01-21,2024-01-20,-1.0,On-Time
ORD03009,2024-03-21,2024-03-21,0.0,On-Time
ORD03010,2024-02-12,2024-02-07,-5.0,On-Time
ORD03011,2024-03-25,2024-03-19,-6.0,On-Time
ORD03012,2024-04-02,2024-04-01,-1.0,On-Time
ORD03013,2024-05-23,2024-05-21,-2.0,On-Time
ORD03014,2024-02-11,2024-02-08,-3.0,On-Time
ORD03015,2024-01-29,2024-01-30,1.0,Late
ORD03016,2024-04-18,2024-04-14,-4.0,On-Time
ORD03017,2024-05-05,2024-05-05,0.0,On-Time
ORD03018,2024-04-25,2024-04-20,-5.0,On-Time
ORD03019,2024-05-26,2024-05-24,-2.0,On-Time
ORD03020,2024-04-25,2024-04-20,-5.0,On-Time
ORD03021,2024-05-03,2024-05-03,0.0,On-Time
ORD03022,2024-04-16,2024-04-17,1.0,Late
ORD03023,2024-02-25,2024-02-28,3.0,Late
ORD03024,2024-03-29,2024-03-22,-7.0,On-Time
ORD03025,2024-04-09,2024-04-03,-6.0,On-Time
ORD03026,2024-04-28,2024-04-26,-2.0,On-Time
ORD03027,2024-01-18,2024-01-21,3.0,Late
ORD03028,2024-01-24,2024-01-25,1.0,Late
ORD03029,2024-03-04,2024-02-27,,On-Time
ORD03030,2024-02-09,2024-02-05,-4.0,On-Time
ORD03031,2024-05-22,2024-05-20,-2.0,On-Time
ORD03032,2024-05-07,2024-05-06,-1.0,On-Time
ORD03033,2024-03-16,2024-03-19,3.0,Late
ORD03034,2024-04-08,2024-04-09,1.0,Late
ORD03035,2024-03-17,2024-03-13,-4.0,On-Time
ORD03036,2024-03-10,2024-03-07,-3.0,On-Time
ORD03037,2024-03-02,2024-03-03,1.0,Late
ORD03038,2024-05-15,2024-05-18,3.0,Late
ORD03039,2024-03-27,2024-03-25,-2.0,On-Time
ORD03040,2024-04-19,2024-04-18,-1.0,On-Time
ORD03041,2024-05-12,2024-05-13,1.0,Late
ORD03042,2024-01-13,2024-01-06,-7.0,On-Time
ORD03043,2024-02-04,2024-02-04,0.0,On-Time
ORD03044,2024-01-10,2024-01-10,0.0,On-Time
ORD03045,2024-03-06,2024-03-02,-4.0,On-Time
ORD03046,2024-05-07,2024-05-04,-3.0,On-Time
ORD03047,2024-04-14,2024-04-11,-3.0,On-Time
ORD03048,2024-03-10,2024-03-11,1.0,Late
ORD03049,2024-02-02,2024-02-04,2.0,Late
ORD03050,2024-04-25,2024-04-24,-1.0,On-Time
ORD03051,2024-05-22,2024-05-22,0.0,On-Time
ORD03052,2024-05-29,2024-05-26,-3.0,On-Time
ORD03053,2024-05-08,2024-05-11,3.0,Late
ORD03054,2024-04-01,2024-03-26,-6.0,On-Time
ORD03055,2024-03-16,2024-03-13,-3.0,On-Time
ORD03056,2024-05-16,2024-05-16,0.0,On-Time
ORD03057,2024-05-03,2024-04-28,-5.0,On-Time
ORD03058,2024-02-09,2024-02-09,0.0,On-Time
ORD03059,2024-04-16,2024-04-14,-2.0,On-Time
ORD03060,2024-05-28,2024-05-28,0.0,On-Time
ORD03061,2024-01-10,2024-01-10,0.0,On-Time
ORD03062,2024-03-04,2024-03-04,0.0,On-Time
ORD03063,2024-01-17,2024-01-14,-3.0,On-Time
ORD03064,2024-04-17,2024-04-13,-4.0,On-Time
ORD03065,2024-01-11,2024-01-04,-7.0,On-Time
ORD03066,2024-05-30,2024-05-26,-4.0,On-Time
ORD03067,2024-02-01,2024-02-02,1.0,Late
ORD03068,2024-02-11,2024-02-05,-6.0,On-Time
ORD03069,2024-01-08,2024-01-09,1.0,Late
ORD03070,2024-03-30,2024-03-26,-4.0,On-Time
ORD03071,2024-02-28,2024-02-22,-6.0,On-Time
ORD03072,2024-01-26,2024-01-27,1.0,Late
ORD03073,2024-02-13,2024-02-09,-4.0,On-Time
ORD03074,2024-03-22,2024-03-19,,On-Time
ORD03075,2024-03-29,2024-03-25,-4.0,On-Time
ORD03076,2024-03-07,2024-03-04,-3.0,On-Time
ORD03077,2024-05-16,2024-05-12,-4.0,On-Time
ORD03078,2024-02-26,2024-02-21,-5.0,On-Time
ORD03079,2024-05-12,2024-05-09,-3.0,On-Time
ORD03080,2024-03-19,2024-03-19,0.0,On-Time
ORD03081,2024-05-26,2024-05-21,-5.0,On-Time
ORD03082,2024-05-11,2024-05-15,4.0,Late
ORD03083,2024-02-23,2024-02-25,2.0,Late
ORD03084,2024-05-18,2024-05-17,-1.0,On-Time
ORD03085,2024-02-25,2024-02-23,-2.0,On-Time
ORD03086,2024-05-04,2024-05-03,-1.0,On-Time
ORD03087,2024-02-09,2024-02-07,-2.0,On-Time
ORD03088,2024-03-24,2024-03-24,0.0,On-Time
ORD03089,2024-05-22,2024-05-20,-2.0,On-Time
ORD03090,2024-01-19,2024-01-14,-5.0,On-Time
ORD03091,2024-01-24,2024-01-24,0.0,On-Time
ORD03092,2024-03-16,2024-03-10,-6.0,On-Time
ORD03093,2024-03-09,2024-03-09,,On-Time
ORD03094,2024-01-20,2024-01-17,-3.0,On-Time
ORD03095,2024-04-10,2024-04-07,-3.0,On-Time
ORD03096,2024-05-22,2024-05-22,0.0,On-Time
ORD03097,2024-04-20,2024-04-21,1.0,Late
ORD03098,2024-01-22,2024-01-17,-5.0,On-Time
ORD03099,2024-04-14,2024-04-08,-6.0,On-Time
ORD03100,2024-05-20,2024-05-19,-1.0,On-Time
ORD03101,2024-03-04,2024-03-03,-1.0,On-Time
ORD03102,2024-01-16,2024-01-20,4.0,Late
ORD03103,2024-04-21,2024-04-22,1.0,Late
ORD03104,2024-03-27,2024-03-23,-4.0,On-Time
ORD03105,2024-05-24,2024-05-22,-2.0,On-Time
ORD03106,2024-03-28,2024-03-30,,Late
ORD03107,2024-01-20,2024-01-21,1.0,Late
ORD03108,2024-04-30,2024-04-30,0.0,On-Time
ORD03109,2024-04-08,2024-04-10,2.0,Late
ORD03110,2024-02-12,2024-02-11,-1.0,On-Time
ORD03111,2024-03-20,2024-03-17,-3.0,On-Time
ORD03112,2024-02-20,2024-02-22,2.0,Late
ORD03113,2024-05-29,2024-05-27,-2.0,On-Time
ORD03114,2024-05-07,2024-05-02,-5.0,On-Time
ORD03115,2024-04-22,2024-04-22,0.0,On-Time
ORD03116,2024-05-07,2024-05-03,-4.0,On-Time
ORD03117,2024-02-18,2024-02-13,-5.0,On-Time
ORD03118,2024-05-03,2024-04-28,-5.0,On-Time
ORD03119,2024-04-21,2024-04-14,-7.0,On-Time
ORD03120,2024-03-30,2024-03-30,0.0,On-Time
ORD03121,2024-04-25,2024-04-23,-2.0,On-Time
ORD03122,2024-02-29,2024-02-24,-5.0,On-Time
ORD03123,2024-03-12,2024-03-06,-6.0,On-Time
ORD03124,2024-02-24,2024-02-23,-1.0,On-Time
ORD03125,2024-05-05,2024-05-02,-3.0,On-Time
ORD03126,2024-05-19,2024-05-17,-2.0,On-Time
ORD03127,2024-01-18,2024-01-17,-1.0,On-Time
ORD03128,2024-02-13,2024-02-13,0.0,On-Time
ORD03129,2024-03-24,2024-03-20,-4.0,On-Time
ORD03130,2024-02-28,2024-02-25,-3.0,On-Time
ORD03131,2024-05-11,2024-05-07,-4.0,On-Time
ORD03132,2024-01-25,2024-01-22,-3.0,On-Time
ORD03133,2024-05-10,2024-05-11,1.0,Late
ORD03134,2024-01-23,2024-01-23,0.0,On-Time
ORD03135,2024-05-26,2024-05-26,0.0,On-Time
ORD03136,2024-05-24,2024-05-27,3.0,Late
ORD03137,2024-04-04,2024-03-29,-6.0,On-Time
ORD03138,2024-05-12,2024-05-09,-3.0,On-Time
ORD03139,2024-04-14,2024-04-18,4.0,Late
ORD03140,2024-02-17,2024-02-18,1.0,Late
ORD03141,2024-04-02,2024-04-02,0.0,On-Time
ORD03142,2024-03-16,2024-03-11,-5.0,On-Time
ORD03143,2024-02-12,2024-02-09,-3.0,On-Time
ORD03144,2024-04-27,2024-04-28,1.0,Late
ORD03145,2024-04-05,2024-04-04,-1.0,On-Time
ORD03146,2024-03-11,2024-03-07,-4.0,On-Time
ORD03147,2024-02-14,2024-02-16,,Late
ORD03148,2024-05-15,2024-05-16,1.0,Late
ORD03149,2024-03-16,2024-03-13,-3.0,On-Time
ORD03150,2024-05-12,2024-05-08,-4.0,On-Time
ORD03151,2024-03-04,2024-03-06,2.0,Late
ORD03152,2024-04-29,2024-04-30,1.0,Late
ORD03153,2024-02-29,2024-02-28,-1.0,On-Time
ORD03154,2024-05-05,2024-05-04,-1.0,On-Time
ORD03155,2024-05-14,2024-05-12,-2.0,On-Time
ORD03156,2024-05-16,2024-05-14,-2.0,On-Time
ORD03157,2024-04-23,2024-04-19,-4.0,On-Time
ORD03158,2024-01-12,2024-01-09,-3.0,On-Time
ORD03159,2024-06-01,2024-05-26,-6.0,On-Time
ORD03160,2024-04-17,2024-04-14,-3.0,On-Time
ORD03161,2024-03-09,2024-03-11,2.0,Late
ORD03162,2024-05-10,2024-05-07,-3.0,On-Time
ORD03163,2024-02-17,2024-02-12,-5.0,On-Time
ORD03164,2024-03-05,2024-03-03,-2.0,On-Time
ORD03165,2024-03-26,2024-03-26,0.0,On-Time
ORD03166,2024-03-19,2024-03-18,-1.0,On-Time
ORD03167,2024-01-23,2024-01-17,-6.0,On-Time
ORD03168,2024-02-06,2024-02-04,-2.0,On-Time
ORD03169,2024-03-08,2024-03-05,-3.0,On-Time
ORD03170,2024-03-25,2024-03-25,0.0,On-Time
ORD03171,2024-04-18,2024-04-16,-2.0,On-Time
ORD03172,2024-01-31,2024-01-30,-1.0,On-Time
ORD03173,2024-05-15,2024-05-14,-1.0,On-Time
ORD03174,2024-03-26,2024-03-26,0.0,On-Time
ORD03175,2024-02-27,2024-02-26,-1.0,On-Time
ORD03176,2024-02-05,2024-01-30,-6.0,On-Time
ORD03177,2024-05-08,2024-05-05,-3.0,On-Time
ORD03178,2024-03-05,2024-03-03,-2.0,On-Time
ORD03179,2024-02-10,2024-02-10,0.0,On-Time
ORD03180,2024-06-02,2024-06-03,1.0,Late
ORD03181,2024-03-09,2024-03-09,0.0,On-Time
ORD03182,2024-05-10,2024-05-11,1.0,Late
ORD03183,2024-03-22,2024-03-17,-5.0,On-Time
ORD03184,2024-02-03,2024-01-31,-3.0,On-Time
ORD03185,2024-04-04,2024-04-02,-2.0,On-Time
ORD03186,2024-04-15,2024-04-12,-3.0,On-Time
ORD03187,2024-01-18,2024-01-14,-4.0,On-Time
ORD03188,2024-05-02,2024-05-05,3.0,Late
ORD03189,2024-02-20,2024-02-22,2.0,Late
ORD03190,2024-03-10,2024-03-09,-1.0,On-Time
ORD03191,2024-05-16,2024-05-17,1.0,Late
ORD03192,2024-01-22,2024-01-21,-1.0,On-Time
ORD03193,2024-02-16,2024-02-13,-3.0,On-Time
ORD03194,2024-03-06,2024-03-05,-1.0,On-Time
ORD03195,2024-03-06,2024-03-01,-5.0,On-Time
ORD03196,2024-02-09,2024-02-09,0.0,On-Time
ORD03197,2024-06-02,2024-05-31,-2.0,On-Time
ORD03198,2024-05-28,2024-05-26,-2.0,On-Time
ORD03199,2024-02-05,2024-01-31,-5.0,On-Time
ORD03200,2024-01-09,2024-01-05,-4.0,On-Time
ORD03201,2024-05-30,2024-05-27,-3.0,On-Time
ORD03202,2024-05-16,2024-05-14,-2.0,On-Time
ORD03203,2024-05-12,2024-05-12,0.0,On-Time
ORD03204,2024-04-15,2024-04-13,-2.0,On-Time
ORD03205,2024-01-17,2024-01-17,0.0,On-Time
ORD03206,2024-04-08,2024-04-07,-1.0,On-Time
ORD03207,2024-04-18,2024-04-16,-2.0,On-Time
ORD03208,2024-03-25,2024-03-20,-5.0,On-Time
ORD03209,2024-02-08,2024-02-04,-4.0,On-Time
ORD03210,2024-03-21,2024-03-15,-6.0,On-Time
ORD03211,2024-03-20,2024-03-18,,On-Time
ORD03212,2024-02-24,2024-02-21,-3.0,On-Time
ORD03213,2024-03-20,2024-03-19,,On-Time
ORD03214,2024-04-17,2024-04-14,-3.0,On-Time
ORD03215,2024-01-26,2024-01-25,-1.0,On-Time
ORD03216,2024-04-22,2024-04-20,-2.0,On-Time
ORD03217,2024-04-14,2024-04-10,-4.0,On-Time
ORD03218,2024-06-05,2024-06-02,-3.0,On-Time
ORD03219,2024-05-26,2024-05-25,-1.0,On-Time
ORD03220,2024-03-18,2024-03-15,-3.0,On-Time
ORD03221,2024-05-14,2024-05-15,1.0,Late
ORD03222,2024-04-16,2024-04-16,0.0,On-Time
ORD03223,2024-04-29,2024-04-29,0.0,On-Time
ORD03224,2024-01-09,2024-01-09,0.0,On-Time
ORD03225,2024-04-11,2024-04-08,-3.0,On-Time
ORD03226,2024-03-14,2024-03-10,-4.0,On-Time
ORD03227,2024-05-21,2024-05-18,,On-Time
ORD03228,2024-05-31,2024-06-02,,Late
ORD03229,2024-02-23,2024-02-19,-4.0,On-Time
ORD03230,2024-02-04,2024-02-05,1.0,Late
ORD03231,2024-03-15,2024-03-17,2.0,Late
ORD03232,2024-01-31,2024-01-25,-6.0,On-Time
ORD03233,2024-05-08,2024-05-10,,Late
ORD03234,2024-04-23,2024-04-22,-1.0,On-Time
ORD03235,2024-03-10,2024-03-06,-4.0,On-Time
ORD03236,2024-03-15,2024-03-11,-4.0,On-Time
ORD03237,2024-04-17,2024-04-18,1.0,Late
ORD03238,2024-03-22,2024-03-24,2.0,Late
ORD03239,2024-04-22,2024-04-26,4.0,Late
ORD03240,2024-03-31,2024-04-02,2.0,Late
ORD03241,2024-05-14,2024-05-11,-3.0,On-Time
ORD03242,2024-01-13,2024-01-06,-7.0,On-Time
ORD03243,2024-02-11,2024-02-06,-5.0,On-Time
ORD03244,2024-02-13,2024-02-11,-2.0,On-Time
ORD03245,2024-05-13,2024-05-14,1.0,Late
ORD03246,2024-04-18,2024-04-20,2.0,Late
ORD03247,2024-03-04,2024-03-06,2.0,Late
ORD03248,2024-06-01,2024-05-31,-1.0,On-Time
ORD03249,2024-05-04,2024-05-03,-1.0,On-Time
ORD03250,2024-05-11,2024-05-11,0.0,On-Time
ORD03251,2024-01-19,2024-01-18,,On-Time
ORD03252,2024-01-25,2024-01-28,3.0,Late
ORD03253,2024-02-14,2024-02-14,0.0,On-Time
ORD03254,2024-02-08,2024-02-04,-4.0,On-Time
ORD03255,2024-01-19,2024-01-16,-3.0,On-Time
ORD03256,2024-01-11,2024-01-08,-3.0,On-Time
ORD03257,2024-02-03,2024-01-30,-4.0,On-Time
ORD03258,2024-01-12,2024-01-11,-1.0,On-Time
ORD03259,2024-02-18,2024-02-18,0.0,On-Time
ORD03260,2024-03-09,2024-03-06,-3.0,On-Time
ORD03261,2024-06-05,2024-05-29,-7.0,On-Time
ORD03262,2024-03-02,2024-03-04,2.0,Late
ORD03263,2024-04-02,2024-03-30,-3.0,On-Time
ORD03264,2024-05-25,2024-05-21,-4.0,On-Time
ORD03265,2024-05-07,2024-05-03,-4.0,On-Time
ORD03266,2024-04-06,2024-04-06,0.0,On-Time
ORD03267,2024-03-19,2024-03-20,1.0,Late
ORD03268,2024-05-31,2024-05-25,-6.0,On-Time
ORD03269,2024-05-10,2024-05-04,-6.0,On-Time
ORD03270,2024-01-22,2024-01-21,,On-Time
ORD03271,2024-02-10,2024-02-08,-2.0,On-Time
ORD03272,2024-04-22,2024-04-17,-5.0,On-Time
ORD03273,2024-03-09,2024-03-09,0.0,On-Time
ORD03274,2024-04-28,2024-04-28,0.0,On-Time
ORD03275,2024-01-12,2024-01-12,0.0,On-Time
ORD03276,2024-02-06,2024-02-04,-2.0,On-Time
ORD03277,2024-05-10,2024-05-07,-3.0,On-Time
ORD03278,2024-03-02,2024-02-27,-4.0,On-Time
ORD03279,2024-02-09,2024-02-07,-2.0,On-Time
ORD03280,2024-04-30,2024-05-02,2.0,Late
ORD03281,2024-04-28,2024-04-30,2.0,Late
ORD03282,2024-02-16,2024-02-17,1.0,Late
ORD03283,2024-05-25,2024-05-22,-3.0,On-Time
ORD03284,2024-02-01,2024-01-30,-2.0,On-Time
ORD03285,2024-02-11,2024-02-12,1.0,Late
ORD03286,2024-05-23,2024-05-18,-5.0,On-Time
ORD03287,2024-04-30,2024-04-30,0.0,On-Time
ORD03288,2024-02-24,2024-02-24,0.0,On-Time
ORD03289,2024-01-25,2024-01-26,1.0,Late
ORD03290,2024-03-24,2024-03-22,-2.0,On-Time
ORD03291,2024-03-05,2024-03-06,1.0,Late
ORD03292,2024-06-02,2024-06-01,-1.0,On-Time
ORD03293,2024-04-12,2024-04-12,0.0,On-Time
ORD03294,2024-05-28,2024-05-25,-3.0,On-Time
ORD03295,2024-05-15,2024-05-13,-2.0,On-Time
ORD03296,2024-01-08,2024-01-04,-4.0,On-Time
ORD03297,2024-05-17,2024-05-14,-3.0,On-Time
ORD03298,2024-04-17,2024-04-20,3.0,Late
ORD03299,2024-03-22,2024-03-17,-5.0,On-Time
ORD03300,2024-04-20,2024-04-15,-5.0,On-Time
ORD03301,2024-03-19,2024-03-16,,On-Time
ORD03302,2024-02-14,2024-02-09,-5.0,On-Time
ORD03303,2024-01-22,2024-01-17,-5.0,On-Time
ORD03304,2024-05-23,2024-05-21,-2.0,On-Time
ORD03305,2024-01-25,2024-01-29,4.0,Late
ORD03306,2024-02-05,2024-02-06,1.0,Late
ORD03307,2024-01-09,2024-01-08,-1.0,On-Time
ORD03308,2024-03-07,2024-03-03,-4.0,On-Time
ORD03309,2024-05-15,2024-05-17,2.0,Late
ORD03310,2024-03-20,2024-03-17,-3.0,On-Time
ORD03311,2024-02-25,2024-02-23,-2.0,On-Time
ORD03312,2024-04-09,2024-04-10,1.0,Late
ORD03313,2024-04-30,2024-04-30,0.0,On-Time
ORD03314,2024-04-19,2024-04-15,-4.0,On-Time
ORD03315,2024-04-22,2024-04-23,1.0,Late
ORD03316,2024-01-18,2024-01-18,0.0,On-Time
ORD03317,2024-04-19,2024-04-20,1.0,Late
ORD03318,2024-02-04,2024-02-03,-1.0,On-Time
ORD03319,2024-02-20,2024-02-21,1.0,Late
ORD03320,2024-06-02,2024-05-31,-2.0,On-Time
ORD03321,2024-01-18,2024-01-17,-1.0,On-Time
ORD03322,2024-04-27,2024-04-25,-2.0,On-Time
ORD03323,2024-02-02,2024-02-03,1.0,Late
ORD03324,2024-05-26,2024-05-26,0.0,On-Time
ORD03325,2024-05-08,2024-05-10,2.0,Late
ORD03326,2024-05-24,2024-05-21,-3.0,On-Time
ORD03327,2024-01-18,2024-01-18,0.0,On-Time
ORD03328,2024-02-16,2024-02-12,-4.0,On-Time
ORD03329,2024-03-01,2024-02-26,-4.0,On-Time
ORD03330,2024-01-06,2024-01-06,0.0,On-Time
ORD03331,2024-02-20,2024-02-15,-5.0,On-Time
ORD03332,2024-05-15,2024-05-12,-3.0,On-Time
ORD03333,2024-01-31,2024-01-29,-2.0,On-Time
ORD03334,2024-02-07,2024-02-03,-4.0,On-Time
ORD03335,2024-03-05,2024-03-01,-4.0,On-Time
ORD03336,2024-04-13,2024-04-09,-4.0,On-Time
ORD03337,2024-05-10,2024-05-06,-4.0,On-Time
ORD03338,2024-03-05,2024-03-08,3.0,Late
ORD03339,2024-02-02,2024-02-02,0.0,On-Time
ORD03340,2024-03-03,2024-02-26,-6.0,On-Time
ORD03341,2024-06-04,2024-05-31,-4.0,On-Time
ORD03342,2024-02-27,2024-02-27,0.0,On-Time
ORD03343,2024-01-16,2024-01-10,-6.0,On-Time
ORD03344,2024-04-25,2024-04-21,-4.0,On-Time
ORD03345,2024-05-06,2024-05-01,-5.0,On-Time
ORD03346,2024-05-21,2024-05-25,4.0,Late
ORD03347,2024-06-05,2024-06-02,-3.0,On-Time
ORD03348,2024-05-28,2024-05-24,-4.0,On-Time
ORD03349,2024-03-24,2024-03-21,-3.0,On-Time
ORD03350,2024-06-04,2024-05-30,-5.0,On-Time
ORD03351,2024-01-08,2024-01-05,-3.0,On-Time
ORD03352,2024-04-14,2024-04-13,-1.0,On-Time
ORD03353,2024-01-11,2024-01-11,0.0,On-Time
ORD03354,2024-04-23,2024-04-18,-5.0,On-Time
ORD03355,2024-04-18,2024-04-15,-3.0,On-Time
ORD03356,2024-01-21,2024-01-17,-4.0,On-Time
ORD03357,2024-05-18,2024-05-15,-3.0,On-Time
ORD03358,2024-05-19,2024-05-18,-1.0,On-Time
ORD03359,2024-01-30,2024-01-25,-5.0,On-Time
ORD03360,2024-04-23,2024-04-21,-2.0,On-Time
ORD03361,2024-03-01,2024-02-28,-2.0,On-Time
ORD03362,2024-01-08,2024-01-07,-1.0,On-Time
ORD03363,2024-04-05,2024-04-04,-1.0,On-Time
ORD03364,2024-02-29,2024-02-29,0.0,On-Time
ORD03365,2024-03-09,2024-03-05,-4.0,On-Time
ORD03366,2024-06-02,2024-05-28,,On-Time
ORD03367,2024-02-19,2024-02-22,3.0,Late
ORD03368,2024-03-01,2024-03-01,0.0,On-Time
ORD03369,2024-01-23,2024-01-18,-5.0,On-Time
ORD03370,2024-01-20,2024-01-18,-2.0,On-Time
ORD03371,2024-03-10,2024-03-08,-2.0,On-Time
ORD03372,2024-03-20,2024-03-23,3.0,Late
ORD03373,2024-02-01,2024-02-02,1.0,Late
ORD03374,2024-02-16,2024-02-17,1.0,Late
ORD03375,2024-02-12,2024-02-09,-3.0,On-Time
ORD03376,2024-05-10,2024-05-10,0.0,On-Time
ORD03377,2024-01-16,2024-01-13,-3.0,On-Time
ORD03378,2024-05-08,2024-05-06,-2.0,On-Time
ORD03379,2024-01-25,2024-01-26,1.0,Late
ORD03380,2024-05-05,2024-05-04,-1.0,On-Time
ORD03381,2024-03-12,2024-03-07,-5.0,On-Time
ORD03382,2024-03-29,2024-03-30,1.0,Late
ORD03383,2024-03-23,2024-03-21,-2.0,On-Time
ORD03384,2024-02-02,2024-01-30,-3.0,On-Time
ORD03385,2024-06-01,2024-06-01,0.0,On-Time
ORD03386,2024-03-15,2024-03-12,-3.0,On-Time
ORD03387,2024-01-07,2024-01-08,1.0,Late
ORD03388,2024-02-15,2024-02-16,1.0,Late
ORD03389,2024-01-15,2024-01-14,-1.0,On-Time
ORD03390,2024-04-10,2024-04-09,-1.0,On-Time
ORD03391,2024-02-16,2024-02-15,-1.0,On-Time
ORD03392,2024-02-24,2024-02-17,-7.0,On-Time
ORD03393,2024-05-13,2024-05-10,-3.0,On-Time
ORD03394,2024-01-09,2024-01-07,-2.0,On-Time
ORD03395,2024-03-20,2024-03-22,2.0,Late
ORD03396,2024-05-18,2024-05-19,1.0,Late
ORD03397,2024-04-13,2024-04-09,-4.0,On-Time
ORD03398,2024-05-15,2024-05-14,-1.0,On-Time
ORD03399,2024-02-22,2024-02-22,0.0,On-Time
ORD03400,2024-05-01,2024-04-27,-4.0,On-Time
ORD03401,2024-05-19,2024-05-14,-5.0,On-Time
ORD03402,2024-04-08,2024-04-03,-5.0,On-Time
ORD03403,2024-04-01,2024-04-02,1.0,Late
ORD03404,2024-03-01,2024-02-25,-5.0,On-Time
ORD03405,2024-02-23,2024-02-19,-4.0,On-Time
ORD03406,2024-04-25,2024-04-27,2.0,Late
ORD03407,2024-03-30,2024-03-30,0.0,On-Time
ORD03408,2024-04-07,2024-04-06,-1.0,On-Time
ORD03409,2024-04-18,2024-04-18,0.0,On-Time
ORD03410,2024-01-08,2024-01-11,3.0,Late
