Shipment_ID,Order_ID,Ship_Date,Delivery_Date,Shipping_Mode,Carrier,Warehouse_ID
SHP02918,ORD02918,2024-01-06,2024-01-06,Standard,BlueDart,WH00003
SHP02919,ORD02919,2024-03-14,2024-03-20,Road,IndiaPost,WH00012
SHP02920,ORD02920,2024-05-28,2024-06-02,Road,IndiaPost,WH00012
SHP02921,ORD02921,2024-04-03,2024-04-10,Express,BlueDart,WH00012
SHP02922,ORD02922,2024-01-08,2024-01-15,Standard,Delhivery,WH00011
SHP02923,ORD02923,2024-01-16,2024-01-19,Road,IndiaPost,WH00002
SHP02924,ORD02924,2024-01-17,2024-01-23,Standard,BlueDart,WH00006
SHP02925,ORD02925,2024-02-04,2024-02-09,Standard,EcomExpress,WH00010
SHP02926,ORD02926,2024-05-13,2024-05-12,Road,IndiaPost,WH00004
SHP02927,ORD02927,2024-02-29,2024-03-03,Express,EcomExpress,WH00011
SHP02928,ORD02928,2024-02-21,2024-02-26,Air,Delhivery,WH00001
SHP02929,ORD02929,2024-02-28,2024-03-02,Road,BlueDart,WH00004
SHP02930,ORD02930,2024-04-24,2024-04-29,Express,EcomExpress,WH00005
SHP02931,ORD02931,2024-02-26,2024-02-29,Road,EcomExpress,WH00006
SHP02932,ORD02932,2024-05-31,2024-06-04,Road,EcomExpress,WH00002
SHP02933,ORD02933,2024-04-18,2024-04-21,Air,BlueDart,WH00008
SHP02934,ORD02934,2024-04-09,2024-04-08,Road,IndiaPost,WH00009
SHP02935,ORD02935,2024-02-01,2024-02-05,Standard,EcomExpress,WH00002
SHP02936,ORD02936,2024-04-15,2024-04-19,Road,Delhivery,WH00008
SHP02937,ORD02937,2024-05-15,2024-05-17,Express,BlueDart,WH00005
SHP02938,ORD02938,2024-03-31,2024-03-31,Standard,BlueDart,WH00010
SHP02939,ORD02939,2024-01-17,2024-01-20,Standard,BlueDart,WH00006
SHP02940,ORD02940,2024-02-04,2024-02-05,Standard,EcomExpress,WH00006
SHP02941,ORD02941,2024-01-26,2024-02-02,Express,BlueDart,WH00002
SHP02942,ORD02942,2024-02-01,2024-02-02,Air,IndiaPost,WH00005
SHP02943,ORD02943,2024-03-06,2024-03-08,Express,EcomExpress,WH00004
SHP02944,ORD02944,2024-04-10,2024-04-12,Road,BlueDart,WH00011
SHP02945,ORD02945,2024-01-16,2024-01-22,Air,BlueDart,WH00003
SHP02946,ORD02946,2024-04-17,2024-04-20,Express,BlueDart,WH00004
SHP02947,ORD02947,2024-03-13,2024-03-14,Air,BlueDart,WH00009
SHP02948,ORD02948,2024-03-09,2024-03-12,Standard,Delhivery,WH00011
SHP02949,ORD02949,2024-03-18,2024-03-21,Road,Delhivery,WH00003
SHP02950,ORD02950,2024-02-15,2024-02-17,Standard,BlueDart,WH00005
SHP02951,ORD02951,2024-02-22,2024-02-27,Express,EcomExpress,WH00011
SHP02952,ORD02952,2024-02-14,2024-02-20,Road,EcomExpress,WH00012
SHP02953,ORD02953,2024-01-09,2024-01-10,Road,Delhivery,WH00010
SHP02954,ORD02954,2024-01-03,2024-01-07,Express,BlueDart,WH00002
SHP02955,ORD02955,2024-03-04,2024-03-07,Express,EcomExpress,WH00001
SHP02956,ORD02956,2024-01-13,2024-01-15,Express,BlueDart,WH00011
SHP02957,ORD02957,2024-01-25,2024-02-01,Standard,IndiaPost,WH00004
SHP02958,ORD02958,2024-04-07,2024-04-12,Standard,IndiaPost,WH00007
SHP02959,ORD02959,2024-03-28,2024-03-29,Road,IndiaPost,WH00008
SHP02960,ORD02960,2024-02-11,2024-02-17,Air,Delhivery,WH00009
SHP02961,ORD02961,2024-01-12,2024-01-18,Road,EcomExpress,WH00003
SHP02962,ORD02962,2024-05-19,2024-05-26,Air,IndiaPost,WH00001
SHP02963,ORD02963,2024-02-13,2024-02-16,Standard,BlueDart,WH00007
SHP02964,ORD02964,2024-03-02,2024-03-01,Standard,IndiaPost,WH00003
SHP02965,ORD02965,2024-01-16,2024-01-22,Express,IndiaPost,WH00001
SHP02966,ORD02966,2024-04-24,2024-05-01,Road,EcomExpress,WH00007
SHP02967,ORD02967,2024-04-21,2024-04-23,Standard,IndiaPost,WH00006
SHP02968,ORD02968,2024-02-02,2024-02-03,Standard,IndiaPost,WH00005
SHP02969,ORD02969,2024-02-29,2024-03-01,Standard,EcomExpress,WH00012
SHP02970,ORD02970,2024-02-23,2024-02-25,Air,IndiaPost,WH00011
SHP02971,ORD02971,2024-02-02,2024-02-08,Standard,EcomExpress,WH00003
SHP02972,ORD02972,2024-05-01,2024-05-05,Road,EcomExpress,WH00010
SHP02973,ORD02973,2024-02-28,2024-03-02,Road,BlueDart,WH00011
SHP02974,ORD02974,2024-02-20,2024-02-21,Express,Delhivery,WH00001
SHP02975,ORD02975,2024-04-25,2024-04-24,Air,BlueDart,WH00008
SHP02976,ORD02976,2024-05-08,2024-05-07,Air,BlueDart,WH00011
SHP02977,ORD02977,2024-02-03,2024-02-04,Express,EcomExpress,WH00010
SHP02978,ORD02978,2024-04-08,2024-04-14,Standard,EcomExpress,WH00009
SHP02979,ORD02979,2024-01-18,2024-01-17,Express,Delhivery,WH00011
SHP02980,ORD02980,2024-03-03,2024-03-09,Road,IndiaPost,WH00011
SHP02981,ORD02981,2024-06-01,2024-06-06,Express,Delhivery,WH00007
SHP02982,ORD02982,2024-05-23,2024-05-25,Express,IndiaPost,WH00012
SHP02983,ORD02983,2024-02-29,2024-03-04,Standard,Delhivery,WH00010
SHP02984,ORD02984,2024-02-02,2024-02-07,Air,EcomExpress,WH00008
SHP02985,ORD02985,2024-05-05,2024-05-08,Standard,EcomExpress,WH00002
SHP02986,ORD02986,2024-02-26,2024-02-28,Air,BlueDart,WH00005
SHP02987,ORD02987,2024-05-15,2024-05-19,Air,Delhivery,WH00005
SHP02988,ORD02988,2024-05-03,2024-05-08,Road,IndiaPost,WH00004
SHP02989,ORD02989,2024-03-22,2024-03-24,Express,Delhivery,WH00007
SHP02990,ORD02990,2024-03-13,2024-03-13,Express,EcomExpress,WH00007
SHP02991,ORD02991,2024-01-03,2024-01-05,Road,BlueDart,WH00010
SHP02992,ORD02992,2024-03-21,2024-03-23,Standard,IndiaPost,WH00005
SHP02993,ORD02993,2024-02-20,2024-02-21,Standard,EcomExpress,WH00011
SHP02994,ORD02994,2024-02-03,2024-02-05,Express,IndiaPost,WH00004
SHP02995,ORD02995,2024-04-05,2024-04-10,Standard,IndiaPost,WH00007
SHP02996,ORD02996,2024-03-04,2024-03-09,Standard,Delhivery,WH00006
SHP02997,ORD02997,2024-01-10,2024-01-11,Air,BlueDart,WH00010
SHP02998,ORD02998,2024-03-26,2024-03-30,Standard,BlueDart,WH00004
SHP02999,ORD02999,2024-02-02,2024-02-05,Air,IndiaPost,WH00009
SHP03000,ORD03000,2024-02-07,2024-02-10,Air,BlueDart,WH00009
SHP03001,ORD03001,2024-04-13,2024-04-18,Standard,Delhivery,WH00003
SHP03002,ORD03002,2024-02-27,2024-02-29,Road,BlueDart,WH00005
SHP03003,ORD03003,2024-03-26,2024-03-28,Standard,BlueDart,WH00007
SHP03004,ORD03004,2024-03-28,2024-03-29,Standard,Delhivery,WH00012
SHP03005,ORD03005,2024-01-05,2024-01-12,Standard,IndiaPost,WH00004
SHP03006,ORD03006,2024-03-26,2024-03-27,Air,IndiaPost,WH00001
SHP03007,ORD03007,2024-01-08,2024-01-13,Air,EcomExpress,WH00011
SHP03008,ORD03008,2024-01-16,2024-01-20,Express,IndiaPost,WH00011
SHP03009,ORD03009,2024-03-17,2024-03-21,Standard,Delhivery,WH00009
SHP03010,ORD03010,2024-02-06,2024-02-07,Air,IndiaPost,WH00011
SHP03011,ORD03011,2024-03-19,2024-03-19,Road,IndiaPost,WH00001
SHP03012,ORD03012,2024-03-30,2024-04-01,Express,Delhivery,WH00008
SHP03013,ORD03013,2024-05-20,2024-05-21,Road,IndiaPost,WH00008
SHP03014,ORD03014,2024-02-06,2024-02-08,Air,BlueDart,WH00008
SHP03015,ORD03015,2024-01-25,2024-01-30,Road,EcomExpress,WH00010
SHP03016,ORD03016,2024-04-14,2024-04-14,Road,IndiaPost,WH00005
SHP03017,ORD03017,2024-05-01,2024-05-05,Air,IndiaPost,WH00001
SHP03018,ORD03018,2024-04-19,2024-04-20,Road,Delhivery,WH00001
SHP03019,ORD03019,2024-05-21,2024-05-24,Air,Delhivery,WH00006
SHP03020,ORD03020,2024-04-20,2024-04-20,Road,BlueDart,WH00007
SHP03021,ORD03021,2024-04-27,2024-05-03,Express,BlueDart,WH00006
SHP03022,ORD03022,2024-04-11,2024-04-17,Road,EcomExpress,WH00006
SHP03023,ORD03023,2024-02-21,2024-02-28,Air,IndiaPost,WH00001
SHP03024,ORD03024,2024-03-23,2024-03-22,Road,BlueDart,WH00007
SHP03025,ORD03025,2024-04-03,2024-04-03,Express,EcomExpress,WH00010
SHP03026,ORD03026,2024-04-23,2024-04-26,Express,BlueDart,WH00011
SHP03027,ORD03027,2024-01-14,2024-01-21,Express,IndiaPost,WH00009
SHP03028,ORD03028,2024-01-21,2024-01-25,Standard,BlueDart,WH00001
SHP03029,ORD03029,2024-02-28,2024-02-27,Air,IndiaPost,WH00001
SHP03030,ORD03030,2024-02-04,2024-02-05,Road,EcomExpress,WH00004
SHP03031,ORD03031,2024-05-16,2024-05-20,Standard,BlueDart,WH00003
SHP03032,ORD03032,2024-05-04,2024-05-06,Standard,Delhivery,WH00011
SHP03033,ORD03033,2024-03-13,2024-03-19,Road,Delhivery,WH00002
SHP03034,ORD03034,2024-04-03,2024-04-09,Standard,IndiaPost,WH00003
SHP03035,ORD03035,2024-03-14,2024-03-13,Air,IndiaPost,WH00005
SHP03036,ORD03036,2024-03-04,2024-03-07,Road,EcomExpress,WH00004
SHP03037,ORD03037,2024-02-25,2024-03-03,Express,IndiaPost,WH00001
SHP03038,ORD03038,2024-05-11,2024-05-18,Standard,EcomExpress,WH00008
SHP03039,ORD03039,2024-03-24,2024-03-25,Road,IndiaPost,WH00004
SHP03040,ORD03040,2024-04-13,2024-04-18,Standard,EcomExpress,WH00005
SHP03041,ORD03041,2024-05-06,2024-05-13,Express,IndiaPost,WH00005
SHP03042,ORD03042,2024-01-07,2024-01-06,Road,Delhivery,WH00005
SHP03043,ORD03043,2024-01-31,2024-02-04,Air,EcomExpress,WH00006
SHP03044,ORD03044,2024-01-06,2024-01-10,Standard,Delhivery,WH00001
SHP03045,ORD03045,2024-03-01,2024-03-02,Express,EcomExpress,WH00007
SHP03046,ORD03046,2024-05-04,2024-05-04,Express,BlueDart,WH00006
SHP03047,ORD03047,2024-04-10,2024-04-11,Road,EcomExpress,WH00008
SHP03048,ORD03048,2024-03-06,2024-03-11,Road,Delhivery,WH00008
SHP03049,ORD03049,2024-01-30,2024-02-04,Road,EcomExpress,WH00006
SHP03050,ORD03050,2024-04-20,2024-04-24,Road,IndiaPost,WH00007
SHP03051,ORD03051,2024-05-17,2024-05-22,Road,EcomExpress,WH00003
SHP03052,ORD03052,2024-05-25,2024-05-26,Air,EcomExpress,WH00011
SHP03053,ORD03053,2024-05-05,2024-05-11,Road,BlueDart,WH00007
SHP03054,ORD03054,2024-03-26,2024-03-26,Express,BlueDart,WH00007
SHP03055,ORD03055,2024-03-10,2024-03-13,Road,Delhivery,WH00008
SHP03056,ORD03056,2024-05-10,2024-05-16,Standard,IndiaPost,WH00006
SHP03057,ORD03057,2024-04-28,2024-04-28,Air,BlueDart,WH00009
SHP03058,ORD03058,2024-02-04,2024-02-09,Air,EcomExpress,WH00011
SHP03059,ORD03059,2024-04-11,2024-04-14,Air,Delhivery,WH00005
SHP03060,ORD03060,2024-05-25,2024-05-28,Express,Delhivery,WH00008
SHP03061,ORD03061,2024-01-06,2024-01-10,Standard,IndiaPost,WH00002
SHP03062,ORD03062,2024-02-29,2024-03-04,Air,IndiaPost,WH00002
SHP03063,ORD03063,2024-01-13,2024-01-14,Standard,IndiaPost,WH00004
SHP03064,ORD03064,2024-04-13,2024-04-13,Road,IndiaPost,WH00004
SHP03065,ORD03065,2024-01-05,2024-01-04,Road,IndiaPost,WH00002
SHP03066,ORD03066,2024-05-24,2024-05-26,Air,BlueDart,WH00010
SHP03067,ORD03067,2024-01-29,2024-02-02,Air,IndiaPost,WH00004
SHP03068,ORD03068,2024-02-06,2024-02-05,Express,BlueDart,WH00005
SHP03069,ORD03069,2024-01-05,2024-01-09,Air,EcomExpress,WH00006
SHP03070,ORD03070,2024-03-26,2024-03-26,Express,EcomExpress,WH00002
SHP03071,ORD03071,2024-02-22,2024-02-22,Air,EcomExpress,WH00003
SHP03072,ORD03072,2024-01-21,2024-01-27,Standard,EcomExpress,WH00008
SHP03073,ORD03073,2024-02-07,2024-02-09,Standard,EcomExpress,WH00002
SHP03074,ORD03074,2024-03-19,2024-03-19,Air,IndiaPost,WH00011
SHP03075,ORD03075,2024-03-26,2024-03-25,Road,IndiaPost,WH00006
SHP03076,ORD03076,2024-03-04,2024-03-04,Road,EcomExpress,WH00002
SHP03077,ORD03077,2024-05-11,2024-05-12,Road,BlueDart,WH00010
SHP03078,ORD03078,2024-02-20,2024-02-21,Road,EcomExpress,WH00011
SHP03079,ORD03079,2024-05-06,2024-05-09,Air,BlueDart,WH00011
SHP03080,ORD03080,2024-03-14,2024-03-19,Road,IndiaPost,WH00003
SHP03081,ORD03081,2024-05-21,2024-05-21,Express,IndiaPost,WH00005
SHP03082,ORD03082,2024-05-08,2024-05-15,Standard,IndiaPost,WH00010
SHP03083,ORD03083,2024-02-19,2024-02-25,Air,BlueDart,WH00004
SHP03084,ORD03084,2024-05-12,2024-05-17,Standard,IndiaPost,WH00004
SHP03085,ORD03085,2024-02-20,2024-02-23,Express,EcomExpress,WH00010
SHP03086,ORD03086,2024-04-28,2024-05-03,Express,IndiaPost,WH00002
SHP03087,ORD03087,2024-02-06,2024-02-07,Standard,IndiaPost,WH00012
SHP03088,ORD03088,2024-03-19,2024-03-24,Air,EcomExpress,WH00007
SHP03089,ORD03089,2024-05-18,2024-05-20,Air,BlueDart,WH00001
SHP03090,ORD03090,2024-01-13,2024-01-14,Standard,IndiaPost,WH00008
SHP03091,ORD03091,2024-01-18,2024-01-24,Air,IndiaPost,WH00009
SHP03092,ORD03092,2024-03-10,2024-03-10,Air,BlueDart,WH00004
SHP03093,ORD03093,2024-03-06,2024-03-09,Air,BlueDart,WH00010
SHP03094,ORD03094,2024-01-15,2024-01-17,Standard,BlueDart,WH00001
SHP03095,ORD03095,2024-04-06,2024-04-07,Air,Delhivery,WH00010
SHP03096,ORD03096,2024-05-17,2024-05-22,Road,BlueDart,WH00005
SHP03097,ORD03097,2024-04-16,2024-04-21,Express,IndiaPost,WH00011
SHP03098,ORD03098,2024-01-17,2024-01-17,Express,IndiaPost,WH00006
SHP03099,ORD03099,2024-04-08,2024-04-08,Road,Delhivery,WH00001
SHP03100,ORD03100,2024-05-17,2024-05-19,Standard,Delhivery,WH00012
SHP03101,ORD03101,2024-03-01,2024-03-03,Standard,BlueDart,WH00009
SHP03102,ORD03102,2024-01-13,2024-01-20,Road,BlueDart,WH00011
SHP03103,ORD03103,2024-04-17,2024-04-22,Road,Delhivery,WH00001
SHP03104,ORD03104,2024-03-22,2024-03-23,Standard,EcomExpress,WH00004
SHP03105,ORD03105,2024-05-21,2024-05-22,Road,EcomExpress,WH00010
SHP03106,ORD03106,2024-03-24,2024-03-30,Air,EcomExpress,WH00010
SHP03107,ORD03107,2024-01-17,2024-01-21,Road,Delhivery,WH00009
SHP03108,ORD03108,2024-04-24,2024-04-30,Air,BlueDart,WH00005
SHP03109,ORD03109,2024-04-03,2024-04-10,Road,EcomExpress,WH00006
SHP03110,ORD03110,2024-02-09,2024-02-11,Express,BlueDart,WH00007
SHP03111,ORD03111,2024-03-16,2024-03-17,Standard,Delhivery,WH00004
SHP03112,ORD03112,2024-02-17,2024-02-22,Standard,Delhivery,WH00002
SHP03113,ORD03113,2024-05-26,2024-05-27,Road,EcomExpress,WH00004
SHP03114,ORD03114,2024-05-02,2024-05-02,Express,IndiaPost,WH00002
SHP03115,ORD03115,2024-04-17,2024-04-22,Express,BlueDart,WH00012
SHP03116,ORD03116,2024-05-04,2024-05-03,Standard,BlueDart,WH00004
SHP03117,ORD03117,2024-02-14,2024-02-13,Standard,IndiaPost,WH00003
SHP03118,ORD03118,2024-04-28,2024-04-28,Air,Delhivery,WH00003
SHP03119,ORD03119,2024-04-15,2024-04-14,Air,EcomExpress,WH00001
SHP03120,ORD03120,2024-03-27,2024-03-30,Road,EcomExpress,WH00006
SHP03121,ORD03121,2024-04-19,2024-04-23,Air,BlueDart,WH00004
SHP03122,ORD03122,2024-02-24,2024-02-24,Standard,IndiaPost,WH00003
SHP03123,ORD03123,2024-03-06,2024-03-06,Express,BlueDart,WH00008
SHP03124,ORD03124,2024-02-20,2024-02-23,Road,EcomExpress,WH00003
SHP03125,ORD03125,2024-04-29,2024-05-02,Road,Delhivery,WH00001
SHP03126,ORD03126,2024-05-16,2024-05-17,Standard,EcomExpress,WH00006
SHP03127,ORD03127,2024-01-13,2024-01-17,Road,IndiaPost,WH00001
SHP03128,ORD03128,2024-02-07,2024-02-13,Standard,BlueDart,WH00005
SHP03129,ORD03129,2024-03-19,2024-03-20,Express,BlueDart,WH00006
SHP03130,ORD03130,2024-02-23,2024-02-25,Express,EcomExpress,WH00001
SHP03131,ORD03131,2024-05-05,2024-05-07,Air,EcomExpress,WH00008
SHP03132,ORD03132,2024-01-19,2024-01-22,Express,BlueDart,WH00008
SHP03133,ORD03133,2024-05-06,2024-05-11,Road,Delhivery,WH00005
SHP03134,ORD03134,2024-01-18,2024-01-23,Express,BlueDart,WH00010
SHP03135,ORD03135,2024-05-22,2024-05-26,Express,EcomExpress,WH00012
SHP03136,ORD03136,2024-05-21,2024-05-27,Express,Delhivery,WH00009
SHP03137,ORD03137,2024-03-29,2024-03-29,Express,EcomExpress,WH00011
SHP03138,ORD03138,2024-05-06,2024-05-09,Express,Delhivery,WH00007
SHP03139,ORD03139,2024-04-11,2024-04-18,Air,Delhivery,WH00003
SHP03140,ORD03140,2024-02-13,2024-02-18,Standard,BlueDart,WH00002
SHP03141,ORD03141,2024-03-30,2024-04-02,Road,Delhivery,WH00008
SHP03142,ORD03142,2024-03-10,2024-03-11,Standard,EcomExpress,WH00009
SHP03143,ORD03143,2024-02-07,2024-02-09,Air,IndiaPost,WH00002
SHP03144,ORD03144,2024-04-24,2024-04-28,Air,IndiaPost,WH00008
SHP03145,ORD03145,2024-04-02,2024-04-04,Express,IndiaPost,WH00001
SHP03146,ORD03146,2024-03-05,2024-03-07,Standard,EcomExpress,WH00004
SHP03147,ORD03147,2024-02-09,2024-02-16,Standard,Delhivery,WH00005
SHP03148,ORD03148,2024-05-12,2024-05-16,Road,IndiaPost,WH00012
SHP03149,ORD03149,2024-03-10,2024-03-13,Road,Delhivery,WH00009
SHP03150,ORD03150,2024-05-08,2024-05-08,Air,EcomExpress,WH00002
SHP03151,ORD03151,2024-02-29,2024-03-06,Express,IndiaPost,WH00007
SHP03152,ORD03152,2024-04-25,2024-04-30,Air,IndiaPost,WH00001
SHP03153,ORD03153,2024-02-26,2024-02-28,Standard,Delhivery,WH00008
SHP03154,ORD03154,2024-04-29,2024-05-04,Standard,IndiaPost,WH00002
SHP03155,ORD03155,2024-05-09,2024-05-12,Air,EcomExpress,WH00002
SHP03156,ORD03156,2024-05-12,2024-05-14,Standard,Delhivery,WH00011
SHP03157,ORD03157,2024-04-20,2024-04-19,Express,IndiaPost,WH00009
SHP03158,ORD03158,2024-01-09,2024-01-09,Air,Delhivery,WH00011
SHP03159,ORD03159,2024-05-27,2024-05-26,Air,Delhivery,WH00012
SHP03160,ORD03160,2024-04-12,2024-04-14,Express,BlueDart,WH00006
SHP03161,ORD03161,2024-03-06,2024-03-11,Standard,IndiaPost,WH00008
SHP03162,ORD03162,2024-05-04,2024-05-07,Standard,Delhivery,WH00010
SHP03163,ORD03163,2024-02-13,2024-02-12,Standard,EcomExpress,WH00007
SHP03164,ORD03164,2024-02-29,2024-03-03,Road,EcomExpress,WH00002
SHP03165,ORD03165,2024-03-23,2024-03-26,Standard,IndiaPost,WH00007
SHP03166,ORD03166,2024-03-16,2024-03-18,Air,BlueDart,WH00005
SHP03167,ORD03167,2024-01-17,2024-01-17,Road,IndiaPost,WH00005
SHP03168,ORD03168,2024-02-03,2024-02-04,Air,BlueDart,WH00003
SHP03169,ORD03169,2024-03-03,2024-03-05,Standard,IndiaPost,WH00009
SHP03170,ORD03170,2024-03-19,2024-03-25,Express,IndiaPost,WH00003
SHP03171,ORD03171,2024-04-14,2024-04-16,Air,Delhivery,WH00006
SHP03172,ORD03172,2024-01-27,2024-01-30,Air,EcomExpress,WH00012
SHP03173,ORD03173,2024-05-10,2024-05-14,Standard,EcomExpress,WH00012
SHP03174,ORD03174,2024-03-20,2024-03-26,Standard,Delhivery,WH00005
SHP03175,ORD03175,2024-02-24,2024-02-26,Standard,Delhivery,WH00003
SHP03176,ORD03176,2024-01-31,2024-01-30,Road,EcomExpress,WH00010
SHP03177,ORD03177,2024-05-04,2024-05-05,Standard,IndiaPost,WH00006
SHP03178,ORD03178,2024-03-02,2024-03-03,Air,IndiaPost,WH00004
SHP03179,ORD03179,2024-02-04,2024-02-10,Standard,IndiaPost,WH00002
SHP03180,ORD03180,2024-05-30,2024-06-03,Air,BlueDart,WH00009
SHP03181,ORD03181,2024-03-04,2024-03-09,Standard,IndiaPost,WH00003
SHP03182,ORD03182,2024-05-05,2024-05-11,Air,Delhivery,WH00006
SHP03183,ORD03183,2024-03-16,2024-03-17,Express,Delhivery,WH00004
SHP03184,ORD03184,2024-01-28,2024-01-31,Road,EcomExpress,WH00002
SHP03185,ORD03185,2024-03-31,2024-04-02,Air,IndiaPost,WH00007
SHP03186,ORD03186,2024-04-09,2024-04-12,Express,Delhivery,WH00011
SHP03187,ORD03187,2024-01-12,2024-01-14,Express,EcomExpress,WH00003
SHP03188,ORD03188,2024-04-29,2024-05-05,Air,IndiaPost,WH00004
SHP03189,ORD03189,2024-02-17,2024-02-22,Standard,EcomExpress,WH00008
SHP03190,ORD03190,2024-03-07,2024-03-09,Road,BlueDart,WH00010
SHP03191,ORD03191,2024-05-12,2024-05-17,Express,EcomExpress,WH00009
SHP03192,ORD03192,2024-01-16,2024-01-21,Road,EcomExpress,WH00005
SHP03193,ORD03193,2024-02-12,2024-02-13,Road,BlueDart,WH00005
SHP03194,ORD03194,2024-03-01,2024-03-05,Standard,Delhivery,WH00010
SHP03195,ORD03195,2024-03-01,2024-03-01,Road,IndiaPost,WH00009
SHP03196,ORD03196,2024-02-06,2024-02-09,Standard,Delhivery,WH00007
SHP03197,ORD03197,2024-05-28,2024-05-31,Standard,BlueDart,WH00005
SHP03198,ORD03198,2024-05-23,2024-05-26,Express,IndiaPost,WH00011
SHP03199,ORD03199,2024-01-31,2024-01-31,Standard,IndiaPost,WH00006
SHP03200,ORD03200,2024-01-04,2024-01-05,Standard,EcomExpress,WH00003
SHP03201,ORD03201,2024-05-26,2024-05-27,Express,BlueDart,WH00004
SHP03202,ORD03202,2024-05-12,2024-05-14,Road,BlueDart,WH00008
SHP03203,ORD03203,2024-05-08,2024-05-12,Standard,Delhivery,WH00011
SHP03204,ORD03204,2024-04-12,2024-04-13,Air,BlueDart,WH00001
SHP03205,ORD03205,2024-01-12,2024-01-17,Air,BlueDart,WH00002
SHP03206,ORD03206,2024-04-04,2024-04-07,Standard,BlueDart,WH00001
SHP03207,ORD03207,2024-04-13,2024-04-16,Air,IndiaPost,WH00008
SHP03208,ORD03208,2024-03-20,2024-03-20,Road,BlueDart,WH00003
SHP03209,ORD03209,2024-02-03,2024-02-04,Air,BlueDart,WH00010
SHP03210,ORD03210,2024-03-16,2024-03-15,Express,IndiaPost,WH00011
SHP03211,ORD03211,2024-03-15,2024-03-18,Road,BlueDart,WH00006
SHP03212,ORD03212,2024-02-20,2024-02-21,Express,BlueDart,WH00005
SHP03213,ORD03213,2024-03-15,2024-03-19,Express,EcomExpress,WH00006
SHP03214,ORD03214,2024-04-11,2024-04-14,Air,EcomExpress,WH00011
SHP03215,ORD03215,2024-01-20,2024-01-25,Road,BlueDart,WH00006
SHP03216,ORD03216,2024-04-18,2024-04-20,Air,IndiaPost,WH00005
SHP03217,ORD03217,2024-04-09,2024-04-10,Air,Delhivery,WH00011
SHP03218,ORD03218,2024-06-01,2024-06-02,Road,EcomExpress,WH00012
SHP03219,ORD03219,2024-05-22,2024-05-25,Standard,IndiaPost,WH00012
SHP03220,ORD03220,2024-03-15,2024-03-15,Air,IndiaPost,WH00011
SHP03221,ORD03221,2024-05-10,2024-05-15,Express,BlueDart,WH00002
SHP03222,ORD03222,2024-04-12,2024-04-16,Road,Delhivery,WH00008
SHP03223,ORD03223,2024-04-24,2024-04-29,Standard,EcomExpress,WH00002
SHP03224,ORD03224,2024-01-04,2024-01-09,Express,IndiaPost,WH00006
SHP03225,ORD03225,2024-04-07,2024-04-08,Road,EcomExpress,WH00007
SHP03226,ORD03226,2024-03-08,2024-03-10,Standard,BlueDart,WH00006
SHP03227,ORD03227,2024-05-17,2024-05-18,Air,Delhivery,WH00007
SHP03228,ORD03228,2024-05-27,2024-06-02,Air,IndiaPost,WH00006
SHP03229,ORD03229,2024-02-19,2024-02-19,Express,BlueDart,WH00006
SHP03230,ORD03230,2024-01-30,2024-02-05,Standard,IndiaPost,WH00003
SHP03231,ORD03231,2024-03-10,2024-03-17,Standard,IndiaPost,WH00004
SHP03232,ORD03232,2024-01-25,2024-01-25,Air,EcomExpress,WH00002
SHP03233,ORD03233,2024-05-05,2024-05-10,Air,EcomExpress,WH00009
SHP03234,ORD03234,2024-04-18,2024-04-22,Air,EcomExpress,WH00006
SHP03235,ORD03235,2024-03-05,2024-03-06,Express,Delhivery,WH00006
SHP03236,ORD03236,2024-03-12,2024-03-11,Air,BlueDart,WH00001
SHP03237,ORD03237,2024-04-13,2024-04-18,Air,IndiaPost,WH00001
SHP03238,ORD03238,2024-03-18,2024-03-24,Road,EcomExpress,WH00005
SHP03239,ORD03239,2024-04-19,2024-04-26,Express,EcomExpress,WH00005
SHP03240,ORD03240,2024-03-28,2024-04-02,Express,EcomExpress,WH00010
SHP03241,ORD03241,2024-05-10,2024-05-11,Road,EcomExpress,WH00008
SHP03242,ORD03242,2024-01-07,2024-01-06,Standard,EcomExpress,WH00001
SHP03243,ORD03243,2024-02-05,2024-02-06,Standard,IndiaPost,WH00004
SHP03244,ORD03244,2024-02-10,2024-02-11,Standard,Delhivery,WH00007
SHP03245,ORD03245,2024-05-07,2024-05-14,Express,Delhivery,WH00011
SHP03246,ORD03246,2024-04-15,2024-04-20,Express,IndiaPost,WH00012
SHP03247,ORD03247,2024-02-28,2024-03-06,Express,Delhivery,WH00004
SHP03248,ORD03248,2024-05-29,2024-05-31,Road,IndiaPost,WH00001
SHP03249,ORD03249,2024-04-28,2024-05-03,Road,BlueDart,WH00006
SHP03250,ORD03250,2024-05-07,2024-05-11,Express,EcomExpress,WH00003
SHP03251,ORD03251,2024-01-15,2024-01-18,Express,Delhivery,WH00004
SHP03252,ORD03252,2024-01-21,2024-01-28,Standard,BlueDart,WH00007
SHP03253,ORD03253,2024-02-10,2024-02-14,Express,BlueDart,WH00004
SHP03254,ORD03254,2024-02-03,2024-02-04,Express,Delhivery,WH00005
SHP03255,ORD03255,2024-01-15,2024-01-16,Road,EcomExpress,WH00008
SHP03256,ORD03256,2024-01-05,2024-01-08,Road,BlueDart,WH00008
SHP03257,ORD03257,2024-01-30,2024-01-30,Express,Delhivery,WH00007
SHP03258,ORD03258,2024-01-08,2024-01-11,Road,Delhivery,WH00011
