Shipment_ID,Shipping_Cost,Fuel_Cost,Handling_Cost,Total_Cost
SHP03479,264.23,35.06,79.42,378.71000000000004
SHP03480,521.33,64.6,40.36,626.2900000000001
SHP03481,389.13,170.51,82.15,641.79
SHP03482,387.1,163.92,54.85,605.87
SHP03483,127.36,174.23,133.08,434.66999999999996
SHP03484,406.31,166.15,85.92,658.38
SHP03485,247.9,129.73,104.09,481.72
SHP03486,397.93,96.21,79.13,573.27
SHP03487,592.31,195.48,94.61,882.4
SHP03488,136.62,105.66,26.14,268.42
SHP03489,299.97,79.99,84.53,464.49
SHP03490,128.19,246.15,118.44,492.78000000000003
SHP03491,225.69,55.67,80.05,361.41
SHP03492,378.27,128.46,148.91,655.64
SHP03493,324.9,73.54,120.27,518.71
SHP03494,332.95,66.13,132.59,531.67
SHP03495,104.38,245.51,31.03,380.91999999999996
SHP03496,86.02,50.46,101.07,237.54999999999998
SHP03497,513.79,42.17,149.57,705.53
SHP03498,248.16,72.67,45.61,366.44
SHP03499,241.66,106.71,140.28,488.65
SHP03500,267.68,240.11,54.36,562.15
SHP03501,187.98,145.86,100.22,434.06000000000006
SHP03502,401.28,37.17,63.03,501.48
SHP03503,432.66,248.98,88.44,770.0799999999999
SHP03504,434.29,84.51,103.38,622.1800000000001
SHP03505,590.12,144.93,116.76,851.81
SHP03506,489.03,130.83,110.68,730.54
SHP03507,325.09,71.74,114.77,511.59999999999997
SHP03508,390.13,111.89,49.15,551.17
SHP03509,250.6,53.27,122.27,426.14
SHP03510,318.48,110.94,138.98,568.4
SHP03511,578.48,153.42,122.84,854.74
SHP03512,364.75,129.36,73.2,567.3100000000001
SHP03513,106.08,192.14,133.34,431.55999999999995
SHP03514,319.26,233.09,125.61,677.96
SHP03515,368.14,83.03,69.79,520.9599999999999
SHP03516,235.32,108.23,43.07,386.62
SHP03517,328.37,241.68,118.63,688.68
SHP03518,250.26,233.88,51.86,536.0
SHP03519,257.34,201.81,107.83,566.98
SHP03520,110.01,109.3,41.46,260.77
SHP03521,527.8,122.35,133.7,783.8499999999999
SHP03522,137.49,245.02,27.93,410.44
SHP03523,285.42,198.95,42.25,526.62
SHP03524,367.75,31.67,73.34,472.76
SHP03525,569.63,136.21,28.79,734.63
SHP03526,96.28,106.17,96.97,299.41999999999996
SHP03527,546.02,72.9,64.61,683.53
SHP03528,307.32,143.66,83.95,534.9300000000001
SHP03529,214.8,158.87,115.94,489.61
SHP03530,483.1,118.85,118.65,720.6
SHP03531,555.11,98.05,56.01,709.17
SHP03532,279.57,96.76,25.8,402.13
SHP03533,524.86,247.48,36.99,809.33
SHP03534,556.8,81.61,73.5,711.91
SHP03535,417.02,61.86,66.38,545.26
SHP03536,457.47,218.78,142.41,818.66
SHP03537,195.41,242.14,61.26,498.80999999999995
SHP03538,182.15,249.98,37.68,469.81
SHP03539,522.33,209.32,139.79,871.44
SHP03540,545.31,156.89,103.19,805.3899999999999
SHP03541,495.62,104.83,139.0,739.45
SHP03542,472.67,207.15,45.82,725.6400000000001
SHP03543,371.62,202.91,90.44,664.97
SHP03544,334.28,160.08,126.42,620.78
SHP03545,593.54,113.71,68.31,775.56
SHP03546,379.32,119.54,73.63,572.49
SHP03547,487.99,115.47,147.44,750.9000000000001
SHP03548,450.18,102.91,78.71,631.8000000000001
SHP03549,201.26,210.22,128.79,540.27
SHP03550,113.26,174.89,72.31,360.46
SHP03551,293.15,245.31,79.79,618.25
SHP03552,206.34,90.39,32.9,329.63
SHP03553,385.5,202.2,92.75,680.45
SHP03554,297.62,68.66,82.11,448.39
SHP03555,310.91,49.07,129.01,488.99
SHP03556,121.59,146.75,130.19,398.53000000000003
SHP03557,479.01,110.69,130.89,720.59
SHP03558,122.52,141.32,38.53,302.37
SHP03559,170.59,198.9,92.36,461.85
SHP03560,290.78,73.44,43.51,407.72999999999996
SHP03561,494.48,78.34,121.45,694.2700000000001
SHP03562,235.92,163.82,45.16,444.9
SHP03563,283.4,222.81,70.97,577.18
SHP03564,379.49,242.07,70.77,692.3299999999999
SHP03565,227.05,234.44,131.42,592.91
SHP03566,324.42,143.49,55.08,522.99
SHP03567,591.32,129.55,46.21,767.0800000000002
SHP03568,378.16,140.79,117.96,636.9100000000001
SHP03569,406.42,157.84,65.88,630.14
SHP03570,533.44,86.18,105.87,725.4900000000001
SHP03571,521.1,92.27,98.29,711.66
SHP03572,503.51,172.98,42.22,718.71
SHP03573,108.64,203.57,116.0,428.21
SHP03574,284.77,98.65,42.19,425.60999999999996
SHP03575,592.53,132.76,91.88,817.17
SHP03576,597.45,229.07,52.58,879.1
SHP03577,301.02,190.47,102.41,593.9
SHP03578,92.85,229.51,88.11,410.47
SHP03579,458.25,53.45,22.77,534.47
SHP03580,251.46,192.23,30.5,474.19
SHP03581,156.81,170.17,79.21,406.19
SHP03582,563.97,67.16,63.79,694.92
SHP03583,506.48,199.14,80.79,786.41
SHP03584,495.71,220.71,114.12,830.54
SHP03585,493.67,230.99,94.44,819.1000000000001
SHP03586,396.12,172.57,142.2,710.8900000000001
SHP03587,200.97,188.56,33.53,423.05999999999995
SHP03588,574.2,126.6,62.5,763.3000000000001
SHP03589,325.51,239.69,30.17,595.37
SHP03590,220.21,149.93,66.76,436.9
SHP03591,420.39,78.41,97.85,596.65
SHP03592,522.83,107.72,110.36,740.9100000000001
SHP03593,112.14,217.77,97.71,427.62
SHP03594,165.34,109.08,118.39,392.81
SHP03595,572.0,87.72,40.49,700.21
SHP03596,301.36,97.85,66.62,465.83000000000004
SHP03597,529.98,201.59,142.43,874.0
SHP03598,501.83,94.45,114.61,710.89
SHP03599,291.68,210.46,37.17,539.31
SHP03600,163.57,168.4,47.7,379.67
SHP03601,141.04,219.19,47.36,407.59000000000003
SHP03602,295.21,233.96,59.2,588.37
SHP03603,205.64,127.08,21.01,353.72999999999996
SHP03604,597.96,123.93,128.04,849.9300000000001
SHP03605,83.85,165.98,82.9,332.73
SHP03606,269.58,242.16,131.11,642.85
SHP03607,449.54,53.57,41.46,544.57
SHP03608,378.15,82.41,96.77,557.3299999999999
SHP03609,184.7,34.8,128.4,347.9
SHP03610,237.33,91.19,102.63,431.15
SHP03611,466.97,221.6,115.58,804.1500000000001
SHP03612,155.69,94.96,35.61,286.26
SHP03613,188.54,96.52,26.32,311.38
SHP03614,565.03,136.68,125.23,826.94
SHP03615,569.76,76.86,43.63,690.25
SHP03616,139.24,125.88,28.87,293.99
SHP03617,443.92,191.35,50.68,685.9499999999999
SHP03618,180.68,64.22,94.69,339.59000000000003
SHP03619,439.17,213.66,136.06,788.8900000000001
SHP03620,415.56,216.53,141.54,773.63
SHP03621,399.4,235.01,110.21,744.62
SHP03622,242.1,78.44,69.01,389.54999999999995
SHP03623,208.77,69.04,103.48,381.29
SHP03624,82.83,150.7,66.44,299.96999999999997
SHP03625,200.46,227.92,42.5,470.88
SHP03626,263.83,166.63,129.78,560.24
SHP03627,394.85,167.66,71.35,633.86
SHP03628,568.6,37.48,100.53,706.61
SHP03629,317.26,102.98,32.03,452.27
SHP03630,382.3,69.94,129.85,582.09
SHP03631,417.45,118.89,86.3,622.64
SHP03632,501.56,183.03,64.36,748.95
SHP03633,228.18,118.03,55.49,401.70000000000005
SHP03634,590.63,137.57,102.08,830.2800000000001
SHP03635,291.21,153.96,93.07,538.24
SHP03636,591.46,118.2,36.11,745.7700000000001
SHP03637,429.53,67.79,42.45,539.77
SHP03638,298.86,186.67,125.96,611.49
SHP03639,491.68,57.09,79.76,628.53
SHP03640,445.35,128.29,141.08,714.72
SHP03641,421.74,219.74,82.22,723.7
SHP03642,131.35,83.32,39.68,254.35
SHP03643,348.13,135.44,56.94,540.51
SHP03644,498.39,79.44,96.8,674.6299999999999
SHP03645,186.71,86.16,103.68,376.55
SHP03646,476.84,179.45,42.33,698.62
SHP03647,123.29,234.89,45.16,403.34000000000003
SHP03648,291.14,38.73,109.6,439.47
SHP03649,483.98,233.6,20.88,738.46
SHP03650,173.5,109.06,102.39,384.95
SHP03651,271.34,57.05,61.51,389.9
SHP03652,247.21,69.75,56.78,373.74
SHP03653,207.25,105.0,120.55,432.8
SHP03654,427.87,45.66,89.23,562.76
SHP03655,330.35,63.02,61.98,455.35
SHP03656,258.46,246.96,131.18,636.5999999999999
SHP03657,106.26,233.67,87.96,427.89
SHP03658,526.13,70.93,69.24,666.3
SHP03659,425.72,35.8,24.49,486.01000000000005
SHP03660,109.95,213.68,97.82,421.45
SHP03661,549.83,236.29,82.09,868.21
SHP03662,459.65,235.76,124.65,820.06
SHP03663,482.05,107.98,103.36,693.39
SHP03664,314.15,58.14,128.66,500.94999999999993
SHP03665,215.09,66.77,66.57,348.43
SHP03666,260.92,175.42,38.19,474.53000000000003
SHP03667,494.56,111.1,134.3,739.96
SHP03668,493.83,163.1,77.13,734.06
SHP03669,519.98,103.3,132.04,755.3199999999999
SHP03670,425.75,201.62,107.81,735.1800000000001
SHP03671,552.79,170.37,88.75,811.91
SHP03672,136.24,122.29,34.14,292.67
SHP03673,540.87,88.85,111.68,741.4000000000001
SHP03674,222.18,73.5,48.14,343.82
SHP03675,352.14,82.4,111.09,545.63
SHP03676,344.7,121.79,45.9,512.39
SHP03677,577.04,78.4,112.74,768.18
SHP03678,594.64,74.35,96.01,765.0
SHP03679,564.89,79.29,21.28,665.4599999999999
SHP03680,173.77,133.06,67.85,374.68000000000006
SHP03681,231.69,100.88,53.15,385.71999999999997
SHP03682,527.04,152.4,143.55,822.99
SHP03683,526.05,111.62,29.54,667.2099999999999
SHP03684,362.57,135.09,83.75,581.41
SHP03685,100.57,38.99,116.63,256.19
SHP03686,288.47,209.32,49.25,547.04
SHP03687,400.38,56.63,64.79,521.8
SHP03688,331.58,148.09,104.96,584.63
SHP03689,169.15,149.46,86.86,405.47
SHP03690,129.4,112.73,97.69,339.82
SHP03691,350.87,45.31,57.26,453.44
SHP03692,416.14,179.38,138.41,733.93
SHP03693,440.76,45.89,53.79,540.4399999999999
SHP03694,256.08,164.23,69.59,489.9
SHP03695,118.93,218.04,123.58,460.55
SHP03696,441.87,81.71,111.1,634.6800000000001
SHP03697,169.54,184.96,34.49,388.99
SHP03698,259.07,62.16,96.13,417.36
SHP03699,370.28,212.43,81.74,664.45
SHP03700,487.14,196.92,139.04,823.0999999999999
SHP03701,582.3,46.03,26.36,654.6899999999999
SHP03702,487.49,74.44,81.51,643.44
SHP03703,217.14,44.52,130.91,392.56999999999994
SHP03704,392.27,79.25,64.53,536.05
SHP03705,167.93,234.93,57.97,460.83000000000004
SHP03706,580.0,76.74,71.2,727.94
SHP03707,126.83,54.45,141.04,322.32
SHP03708,477.85,157.2,24.98,660.03
SHP03709,578.42,182.16,104.99,865.5699999999999
SHP03710,499.81,36.11,56.87,592.79
SHP03711,87.82,207.75,140.57,436.14
SHP03712,598.68,113.25,131.28,843.2099999999999
SHP03713,271.03,189.11,43.92,504.06
SHP03714,397.93,119.12,144.39,661.4399999999999
SHP03715,96.57,78.14,140.06,314.77
SHP03716,457.34,105.12,119.41,681.87
SHP03717,564.44,155.37,73.1,792.9100000000001
SHP03718,472.16,223.19,126.54,821.89
SHP03719,207.93,169.36,36.97,414.26
SHP03720,581.8,135.95,20.77,738.52
SHP03721,431.09,76.86,121.73,629.68
SHP03722,400.46,108.42,141.15,650.03
SHP03723,115.78,30.5,29.86,176.14
SHP03724,509.92,196.05,66.25,772.22
SHP03725,494.87,156.67,54.34,705.88
SHP03726,372.01,63.09,76.5,511.6
SHP03727,283.38,124.3,23.09,430.77
SHP03728,218.48,244.73,94.95,558.16
SHP03729,287.06,231.22,42.27,560.55
SHP03730,567.77,134.58,146.35,848.7
SHP03731,311.95,187.75,105.54,605.24
SHP03732,141.42,56.48,135.87,333.77
SHP03733,104.0,103.65,42.49,250.14000000000001
SHP03734,259.11,243.76,134.43,637.3
SHP03735,552.59,85.48,129.71,767.7800000000001
SHP03736,479.77,140.3,120.86,740.93
SHP03737,215.1,134.23,22.85,372.18
SHP03738,327.43,62.63,67.93,457.99
SHP03739,530.38,239.38,141.26,911.02
SHP03740,431.79,42.2,40.61,514.6
SHP03741,496.99,245.3,84.7,826.99
SHP03742,320.45,55.18,108.87,484.5
SHP03743,452.69,50.71,33.8,537.1999999999999
SHP03744,173.18,94.63,51.81,319.62
SHP03745,202.8,142.45,24.74,369.99
SHP03746,468.93,104.82,106.82,680.5699999999999
SHP03747,332.94,99.62,147.54,580.1
SHP03748,409.64,127.82,135.84,673.3000000000001
SHP03749,336.2,160.62,43.24,540.06
SHP03750,508.66,170.93,133.25,812.84
SHP03751,532.96,77.34,99.42,709.72
SHP03752,106.08,226.63,133.23,465.93999999999994
SHP03753,230.46,167.99,135.31,533.76
SHP03754,263.51,108.77,102.3,474.58
SHP03755,190.26,118.31,57.27,365.84
SHP03756,268.05,154.99,145.44,568.48
SHP03757,323.41,79.63,66.54,469.58000000000004
SHP03758,254.0,61.59,112.77,428.36
SHP03759,222.32,237.44,32.31,492.07
SHP03760,491.8,83.22,89.14,664.16
SHP03761,366.22,73.86,50.08,490.16
SHP03762,463.26,88.58,95.97,647.8100000000001
SHP03763,500.55,97.14,135.13,732.82
SHP03764,364.4,55.69,128.1,548.1899999999999
SHP03765,394.63,105.88,108.46,608.97
SHP03766,393.37,190.9,67.89,652.16
SHP03767,419.55,138.5,69.32,627.3699999999999
SHP03768,209.11,207.25,97.22,513.58
SHP03769,378.37,127.76,87.32,593.45
SHP03770,547.98,230.21,44.27,822.46
SHP03771,120.47,131.28,23.43,275.18
SHP03772,504.01,46.31,104.68,655.0
SHP03773,108.84,31.59,90.15,230.58
SHP03774,281.02,157.57,31.22,469.80999999999995
SHP03775,420.74,215.16,92.24,728.14
SHP03776,290.44,68.28,87.45,446.17
SHP03777,263.46,36.76,75.51,375.72999999999996
SHP03778,401.51,176.73,74.5,652.74
SHP03779,204.32,197.07,128.92,530.31
SHP03780,424.64,223.73,124.04,772.41
SHP03781,588.14,134.89,137.09,860.12
SHP03782,518.28,108.48,79.78,706.54
SHP03783,353.19,60.82,92.83,506.84
SHP03784,80.13,90.25,134.51,304.89
SHP03785,199.43,247.15,86.73,533.3100000000001
SHP03786,452.84,67.86,96.91,617.6099999999999
SHP03787,464.49,203.54,49.19,717.22
SHP03788,350.94,116.54,120.67,588.15
SHP03789,147.73,32.85,118.99,299.57
SHP03790,208.31,194.78,91.38,494.47
SHP03791,292.05,200.29,125.29,617.63
SHP03792,471.64,49.9,71.13,592.67
SHP03793,113.34,208.21,36.8,358.35
SHP03794,384.68,30.37,41.15,456.2
SHP03795,390.32,56.02,96.89,543.23
SHP03796,393.87,162.27,59.13,615.27
SHP03797,411.04,80.45,92.2,583.69
SHP03798,236.43,217.25,33.96,487.64
SHP03799,208.91,123.01,100.02,431.94
SHP03800,165.49,195.62,93.08,454.19
SHP03801,165.23,203.62,105.74,474.59000000000003
SHP03802,158.94,106.82,43.85,309.61
SHP03803,334.85,112.18,81.32,528.35
SHP03804,548.64,150.39,77.09,776.12
SHP03805,96.97,229.05,104.04,430.06
SHP03806,472.19,124.89,117.67,714.75
SHP03807,302.11,94.08,125.87,522.06
SHP03808,182.55,210.1,113.82,506.46999999999997
SHP03809,376.81,165.7,76.03,618.54
SHP03810,412.82,137.63,144.6,695.0500000000001
SHP03811,531.13,224.23,111.76,867.12
SHP03812,317.62,90.93,59.52,468.07
SHP03813,518.32,34.67,71.56,624.55
SHP03814,301.98,186.3,117.66,605.94
SHP03815,590.97,91.45,149.66,832.08
SHP03816,228.48,35.08,70.48,334.04
SHP03817,553.34,202.19,136.71,892.24
SHP03818,119.87,203.0,77.17,400.04
SHP03819,92.49,207.93,111.71,412.13
SHP03820,204.53,32.56,100.88,337.97
SHP03821,263.51,72.95,92.67,429.13
SHP03822,565.29,77.01,102.23,744.53
SHP03823,289.96,249.11,129.99,669.06
SHP03824,261.87,151.95,75.05,488.87
SHP03825,162.9,224.48,124.12,511.5
SHP03826,543.15,175.53,122.96,841.64
SHP03827,353.01,104.26,34.03,491.29999999999995
SHP03828,413.56,102.66,97.13,613.35
SHP03829,169.26,46.84,110.65,326.75
SHP03830,88.66,198.6,60.44,347.7
SHP03831,561.5,183.13,148.03,892.66
SHP03832,255.04,220.87,105.79,581.6999999999999
SHP03833,508.68,157.74,86.9,753.32
SHP03834,140.33,30.83,102.28,273.44000000000005
SHP03835,93.1,103.03,42.31,238.44
SHP03836,241.38,104.19,138.18,483.75
SHP03837,489.67,84.73,113.28,687.68
SHP03838,246.58,239.98,94.82,581.38
SHP03839,134.08,123.5,117.81,375.39000000000004
SHP03840,485.34,159.27,78.86,723.47
SHP03841,563.92,231.3,68.2,863.4200000000001
SHP03842,263.04,51.84,137.76,452.64
SHP03843,385.15,199.65,129.9,714.6999999999999
SHP03844,259.34,73.4,35.04,367.78000000000003
SHP03845,528.62,111.4,61.76,701.78
SHP03846,160.06,91.54,30.79,282.39000000000004
SHP03847,598.89,246.98,149.68,995.55
SHP03848,156.33,192.22,65.87,414.42
SHP03849,408.13,196.08,144.97,749.1800000000001
SHP03850,240.09,132.05,134.9,507.03999999999996
SHP03851,330.52,225.9,103.12,659.54
SHP03852,110.7,127.44,105.14,343.28
SHP03853,583.28,177.14,129.52,889.9399999999999
SHP03854,229.27,197.49,68.46,495.21999999999997
SHP03855,443.6,132.23,68.59,644.4200000000001
SHP03856,580.09,58.5,130.18,768.77
SHP03857,449.84,116.97,46.84,613.65
SHP03858,482.6,76.96,64.76,624.32
SHP03859,251.76,125.7,53.67,431.13
SHP03860,205.78,230.62,25.71,462.10999999999996
SHP03861,430.41,124.55,55.27,610.23
SHP03862,377.49,226.75,96.63,700.87
SHP03863,338.39,186.02,135.78,660.1899999999999
SHP03864,186.98,168.69,116.53,472.19999999999993
SHP03865,448.66,146.75,121.72,717.1300000000001
SHP03866,377.15,61.9,109.61,548.66
SHP03867,350.92,83.88,114.42,549.22
SHP03868,492.84,34.41,62.75,590.0
SHP03869,394.43,40.87,105.23,540.53
SHP03870,533.69,151.55,20.69,705.9300000000001
SHP03871,354.08,171.95,97.61,623.64
SHP03872,525.73,93.22,95.63,714.58
SHP03873,412.06,195.82,92.8,700.68
SHP03874,236.47,226.47,124.43,587.37
SHP03875,494.57,36.16,23.15,553.88
SHP03876,510.06,109.02,95.64,714.72
SHP03877,80.17,90.92,77.36,248.45
SHP03878,169.83,63.02,120.45,353.3
SHP03879,368.37,240.19,98.93,707.49
SHP03880,120.46,147.77,121.42,389.65000000000003
SHP03881,519.0,35.59,84.66,639.25
SHP03882,426.45,245.56,128.12,800.13
SHP03883,570.15,84.13,84.12,738.4
SHP03884,302.1,165.82,86.88,554.8
SHP03885,231.54,58.8,41.02,331.35999999999996
SHP03886,337.18,115.83,63.97,516.98
SHP03887,121.82,184.46,37.88,344.15999999999997
SHP03888,311.51,89.32,74.76,475.59
SHP03889,236.0,206.35,102.77,545.12
SHP03890,302.39,122.99,40.7,466.08
SHP03891,170.5,52.07,47.98,270.55
SHP03892,109.92,224.09,21.95,355.96
SHP03893,525.89,231.95,121.09,878.93
SHP03894,178.23,232.75,100.48,511.46000000000004
SHP03895,490.22,183.33,35.72,709.2700000000001
SHP03896,508.85,133.96,95.9,738.71
SHP03897,567.02,94.1,82.54,743.66
SHP03898,172.85,78.6,29.44,280.89
SHP03899,216.27,38.84,108.52,363.63
SHP03900,389.61,106.85,66.71,563.1700000000001
SHP03901,483.14,237.08,102.09,822.3100000000001
SHP03902,89.25,203.57,118.73,411.55
SHP03903,163.3,115.96,38.98,318.24
SHP03904,469.91,144.65,96.01,710.57
SHP03905,194.94,150.17,49.2,394.31
SHP03906,376.69,185.27,112.45,674.4100000000001
SHP03907,520.16,99.62,28.84,648.62
SHP03908,525.84,191.51,133.64,850.99
SHP03909,308.99,119.68,106.65,535.32
SHP03910,566.04,157.78,71.31,795.1299999999999
SHP03911,244.61,179.58,26.57,450.76000000000005
SHP03912,436.63,152.18,58.72,647.53
SHP03913,481.06,243.29,116.4,840.75
SHP03914,549.59,160.34,133.57,843.5
SHP03915,116.33,188.16,85.4,389.89
SHP03916,302.02,197.07,52.58,551.67
SHP03917,444.01,87.6,54.62,586.23
SHP03918,253.15,149.94,107.09,510.18000000000006
SHP03919,559.38,138.9,63.54,761.8199999999999
SHP03920,137.76,102.33,115.36,355.45
SHP03921,129.54,217.12,67.69,414.34999999999997
SHP03922,278.24,161.42,58.97,498.63
SHP03923,152.05,43.14,64.12,259.31
SHP03924,226.93,187.73,147.85,562.51
SHP03925,594.25,170.09,42.36,806.7
SHP03926,545.9,200.92,61.9,808.7199999999999
SHP03927,527.5,240.23,45.37,813.1
SHP03928,567.47,238.05,132.9,938.42
SHP03929,386.67,205.4,57.82,649.8900000000001
SHP03930,195.37,56.93,116.81,369.11
SHP03931,165.89,51.49,29.79,247.17
SHP03932,187.86,86.17,137.5,411.53000000000003
SHP03933,324.21,96.08,105.0,525.29
SHP03934,302.47,215.25,146.27,663.99
SHP03935,201.15,71.16,72.54,344.85
SHP03936,430.18,239.2,28.02,697.4
SHP03937,468.95,236.35,48.39,753.6899999999999
SHP03938,245.19,148.76,70.23,464.18
SHP03939,437.61,220.86,68.18,726.6500000000001
SHP03940,571.16,115.04,78.95,765.15
SHP03941,439.16,37.51,36.92,513.59
SHP03942,247.9,238.66,27.27,513.83
SHP03943,264.06,130.31,80.6,474.97
SHP03944,566.44,155.05,80.07,801.56
SHP03945,177.22,202.61,49.6,429.43000000000006
SHP03946,185.47,36.45,77.23,299.15000000000003
SHP03947,395.04,58.96,127.84,581.84
SHP03948,535.23,183.39,94.88,813.5
SHP03949,252.93,108.91,97.83,459.67
SHP03950,119.62,139.16,59.59,318.37
SHP03951,445.0,181.29,77.13,703.42
SHP03952,594.05,239.63,32.41,866.0899999999999
SHP03953,475.31,193.97,80.79,750.0699999999999
SHP03954,110.12,120.81,149.37,380.3
SHP03955,424.14,69.92,82.51,576.57
SHP03956,540.14,98.72,66.74,705.6
SHP03957,269.38,168.77,29.1,467.25
SHP03958,425.6,105.55,65.41,596.56
SHP03959,151.57,35.79,132.26,319.62
SHP03960,490.84,157.01,129.92,777.7699999999999
SHP03961,411.72,65.85,123.19,600.76
SHP03962,138.38,133.92,102.81,375.10999999999996
SHP03963,84.17,242.66,58.81,385.64
SHP03964,348.65,77.22,134.78,560.65
SHP03965,192.52,234.25,93.99,520.76
SHP03966,155.36,97.51,49.96,302.83
SHP03967,179.24,204.21,65.39,448.84000000000003
SHP03968,132.2,179.68,148.51,460.39
SHP03969,408.1,231.68,116.6,756.38
SHP03970,280.65,117.03,86.11,483.78999999999996
SHP03971,260.23,194.1,57.74,512.07
SHP03972,177.9,52.69,35.74,266.33
SHP03973,472.43,204.08,46.38,722.89
SHP03974,236.56,61.32,62.99,360.87
SHP03975,543.92,63.6,104.47,711.99
SHP03976,514.34,205.15,100.77,820.26
SHP03977,232.94,52.35,135.13,420.42
SHP03978,408.71,167.04,35.22,610.97
SHP03979,240.15,156.06,116.34,512.5500000000001
SHP03980,462.48,97.07,22.66,582.2099999999999
SHP03981,355.83,120.01,113.99,589.8299999999999
SHP03982,349.64,70.2,71.98,491.82
SHP03983,286.5,77.74,104.52,468.76
SHP03984,305.22,99.82,49.27,454.31
SHP03985,483.61,46.69,134.87,665.17
SHP03986,243.96,70.63,44.74,359.33000000000004
SHP03987,307.64,195.5,147.94,651.0799999999999
SHP03988,245.57,41.84,22.18,309.59
SHP03989,399.47,163.42,74.78,637.67
SHP03990,300.44,54.53,43.08,398.05
SHP03991,266.91,208.47,24.5,499.88
SHP03992,468.39,82.96,20.96,572.3100000000001
SHP03993,265.08,49.66,142.77,457.51
SHP03994,545.91,245.79,132.36,924.06
SHP03995,154.55,63.61,47.55,265.71000000000004
SHP03996,202.64,169.38,77.33,449.34999999999997
SHP03997,377.12,197.81,129.65,704.58
SHP03998,142.66,146.82,107.76,397.24
SHP03999,557.56,54.28,62.73,674.5699999999999
SHP04000,393.07,69.34,36.01,498.41999999999996
SHP04001,437.12,225.56,84.18,746.8600000000001
SHP04002,322.44,44.5,68.53,435.47
SHP04003,472.7,249.97,125.35,848.02
SHP04004,509.35,54.06,44.86,608.2700000000001
SHP04005,390.51,221.42,57.79,669.7199999999999
SHP04006,550.89,99.92,134.82,785.6299999999999
SHP04007,317.95,155.39,30.61,503.95
SHP04008,89.42,68.11,67.64,225.17000000000002
SHP04009,237.22,134.34,94.23,465.79
SHP04010,320.4,158.86,136.4,615.66
SHP04011,203.42,235.49,112.76,551.67
SHP04012,561.44,195.95,106.86,864.2500000000001
SHP04013,528.17,205.99,54.5,788.66
SHP04014,98.37,213.63,146.14,458.14
SHP04015,434.73,71.72,37.78,544.23
SHP04016,572.21,230.29,118.15,920.65
SHP04017,151.88,138.03,79.58,369.48999999999995
SHP04018,457.43,165.9,42.79,666.12
SHP04019,394.19,214.38,33.91,642.4799999999999
SHP04020,556.64,219.82,88.32,864.78
SHP04021,276.38,47.37,132.15,455.9
SHP04022,266.87,76.22,31.01,374.1
SHP04023,168.59,186.74,74.15,429.48
SHP04024,218.04,185.26,106.88,510.17999999999995
SHP04025,554.46,148.52,80.29,783.27
SHP04026,409.6,179.8,77.33,666.7300000000001
SHP04027,371.8,165.57,47.59,584.96
SHP04028,239.41,77.32,122.56,439.29
SHP04029,314.8,60.06,91.23,466.09000000000003
SHP04030,441.62,54.63,82.7,578.95
SHP04031,505.0,33.02,129.0,667.02
SHP04032,99.35,235.16,71.32,405.83
SHP04033,230.76,167.86,133.16,531.78
SHP04034,222.56,159.34,143.42,525.3199999999999
